,DroppingNode,DummyID,DummyType,DummyTimeLeft,DummyDelay,DummyRoute,DummyPr
370,9,d_5_123,Dummy,0,"[0, 0, 0.22092885540562698, 0.6974200909140914, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 9, corrupt: False ), Client id: 58]","[2.0521124639864557e-33, 1.1714506447501978e-32, 1.3181624938677212e-31, 6.9891331721024635e-31, 2.9277207191684406e-29, 1.8645710570504053e-28, 1.663189786714743e-27, 8.779418527409727e-27, 1.413570449574652e-26, 1.0983938141925246e-25, 1.6019414909364175e-24, 1.5250772595422805e-23, 7.135624525393565e-23, 8.723635034656152e-22, 2.4307373006210467e-21, 1.398932370867295e-20, 3.077633482022416e-19, 6.075120153429172e-19, 1.639403650535895e-17, 7.41046389754192e-17, 7.078578629673104e-16, 3.3359202145122035e-15, 1.8682395959264845e-14, 6.964407455028783e-14]"
371,7,d_5_122,Dummy,0,"[0, 0, 0.9491710334135548, 0.48344873950833167, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 7, corrupt: False ), Client id: 87]","[1.4000006341133797e-33, 7.99269885660369e-33, 9.002653431766907e-32, 4.773718496539288e-31, 2.0035283338872893e-29, 1.2760199667653177e-28, 1.138249716248025e-27, 6.008584700530537e-27, 9.654428296811859e-27, 7.502699228420082e-26, 1.095182441975343e-24, 1.0442819485764504e-23, 4.879868413251436e-23, 5.97524484521053e-22, 1.6630310589886672e-21, 9.572742510364072e-21, 2.1087559184666552e-19, 4.1591165284271685e-19, 1.1235159790168396e-17, 5.071429902771283e-17, 4.852442017588059e-16, 2.283954519167231e-15, 1.279322587593006e-14, 4.769788315287246e-14]"
372,9,d_5_124,Dummy,0,"[0, 0, 0.06571224454104957, 2.2042038552163667, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 9, corrupt: False ), Client id: 22]","[1.3562506142973365e-33, 7.742927017334827e-33, 8.72132051202419e-32, 4.624539793522434e-31, 1.9459457032832468e-29, 1.2393655854138946e-28, 1.1055761058425212e-27, 5.836183711188636e-27, 9.352727412536486e-27, 7.268239877531955e-26, 1.060957990663613e-24, 1.0145908437894274e-23, 4.727372525337328e-23, 5.806293541207152e-22, 1.611061338395271e-21, 9.273594306915193e-21, 2.0495083462796016e-19, 4.029144136913819e-19, 1.0920614508935469e-17, 4.9129477183096805e-17, 4.717285847072708e-16, 2.212580940443255e-15, 1.2393437567307243e-14, 4.620732430434518e-14]"
373,9,d_6_109,Dummy,0,"[0, 0, 1.315205776929101, 0.20612077637486254, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 9, corrupt: False ), Client id: 20]","[1.0797145839836395e-33, 6.371833960895287e-33, 9.286794238679589e-32, 4.970331071188704e-31, 1.9095324964292322e-29, 1.217148993034314e-28, 1.0885034510697625e-27, 5.744887094694971e-27, 8.813114599402557e-27, 6.779500918403436e-26, 1.3052562420035669e-24, 1.0518219579870815e-23, 6.109813489719341e-23, 6.165957919866905e-22, 1.8302329053026574e-21, 1.053831952669441e-20, 2.212543027580873e-19, 4.273745638973316e-19, 1.1652229104355742e-17, 6.384674002230295e-17, 5.094600706636467e-16, 3.000901282417639e-15, 1.6980004901335273e-14, 6.288444507508655e-14]"
374,9,d_6_110,Dummy,0,"[0, 0, 0.7138464731995084, 2.0182684223700766, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 9, corrupt: False ), Client id: 14]","[9.888194738637185e-34, 5.8355153172950014e-33, 8.498587332707625e-32, 4.548479442457563e-31, 1.7516731245255237e-29, 1.1165422550172205e-28, 9.98543587046336e-28, 5.27016456973488e-27, 8.073451292145297e-27, 6.210839667479751e-26, 1.1944739895309952e-24, 9.65013928852492e-24, 5.591249487650725e-23, 5.657513781760708e-22, 1.677192316013743e-21, 9.657630144043559e-21, 2.0303254253918056e-19, 3.917575690229246e-19, 1.0693868673079992e-17, 5.842781502881338e-17, 4.676004570596766e-16, 2.7462029382796713e-15, 1.5538844821474042e-14, 5.754719385442794e-14]"
375,9,d_6_113,Dummy,0,"[0, 0, 0.12728136480362934, 1.1891082934313137, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 9, corrupt: False ), Client id: 14]","[8.489429770515565e-34, 5.010077750365814e-33, 7.293330903412043e-32, 3.90342116666125e-31, 1.5094191255421623e-29, 9.621462919883782e-29, 8.604840052663926e-28, 4.54160346574271e-27, 6.932478882195614e-27, 5.333254748225949e-26, 1.0250755472783686e-24, 8.317658982104308e-24, 4.7983071868931144e-23, 4.876972202504911e-22, 1.4404356063534922e-21, 8.294575928116593e-21, 1.7505442477403633e-19, 3.3651307701568115e-19, 9.222107643427616e-18, 5.014167323179373e-17, 4.033074117765851e-16, 2.356740711448912e-15, 1.3335150031772894e-14, 4.9385940381861586e-14]"
376,7,d_5_127,Dummy,0,"[0, 0, 0.12595073633550458, 0.14134933627063148, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 7, corrupt: False ), Client id: 53]","[6.151930910290958e-34, 3.5127588919366464e-33, 3.963084747437197e-32, 2.1017104570889642e-31, 8.97575338635035e-30, 5.717292909957944e-29, 5.1009205610820895e-28, 2.6929710032646517e-27, 4.250342122139739e-27, 3.30369365436256e-26, 4.829250953618528e-25, 4.691059058069708e-24, 2.152921527662253e-23, 2.6878584150336915e-22, 7.342855616595367e-22, 4.227959000175519e-21, 9.500768125196405e-20, 1.8384076463100858e-19, 5.066284316522572e-18, 2.2400814402416167e-17, 2.1908589963216395e-16, 1.0095566529221995e-15, 5.656513176170865e-15, 2.109500286859747e-14]"
377,7,d_5_125,Dummy,0,"[0, 0, 0.7004281242413235, 0.733293967558976, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 7, corrupt: False ), Client id: 91]","[6.151930910290958e-34, 3.5127588919366464e-33, 3.963084747437197e-32, 2.101710457088964e-31, 8.97575338635035e-30, 5.717292909957944e-29, 5.1009205610820895e-28, 2.6929710032646517e-27, 4.250342122139738e-27, 3.30369365436256e-26, 4.829250953618528e-25, 4.691059058069708e-24, 2.1529215276622526e-23, 2.6878584150336915e-22, 7.342855616595368e-22, 4.227959000175519e-21, 9.500768125196405e-20, 1.8384076463100858e-19, 5.0662843165225726e-18, 2.2400814402416167e-17, 2.1908589963216395e-16, 1.0095566529221995e-15, 5.656513176170865e-15, 2.109500286859747e-14]"
378,7,d_6_112,Dummy,0,"[0, 0, 0.5771307502161388, 0.5910243222484941, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 7, corrupt: False ), Client id: 14]","[6.406373499602217e-34, 3.7808854520408436e-33, 5.494303334354676e-32, 2.94057409644531e-31, 1.1500570145147517e-29, 7.331212686992309e-29, 6.556989916915017e-28, 3.460958323848542e-27, 5.234795611582996e-27, 4.0276838368574583e-26, 7.722227432108046e-25, 6.341833406525593e-24, 3.6147208354239436e-23, 3.7198104557255934e-22, 1.0885259726348753e-21, 6.268891378540275e-21, 1.3358899993009742e-19, 2.5447628396104463e-19, 7.041557662263135e-18, 3.777335295436583e-17, 3.0807423103557693e-16, 1.77540941451942e-15, 1.004580215185533e-14, 3.720403482356211e-14]"
379,8,d_5_128,Dummy,0,"[0, 0, 0.10836812515990737, 2.602487759679894, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 8, corrupt: False ), Client id: 47]","[4.976143357040792e-34, 2.8416045879135233e-33, 3.204892735276547e-32, 1.6996762142324088e-31, 7.267600697206189e-30, 4.6293155746686044e-29, 4.130316266373576e-28, 2.180578091239752e-27, 3.441038601543787e-27, 2.67488696716156e-26, 3.9069731759185987e-25, 3.799423507963843e-24, 1.7419866516606867e-23, 2.177295187979217e-22, 5.952873388038743e-22, 3.428098607224893e-21, 7.69737554095576e-20, 1.4911685012265605e-19, 4.105007401513888e-18, 1.8130382520731034e-17, 1.7754028781972764e-16, 8.172410097862199e-16, 4.579300465255061e-15, 1.7078802445945313e-14]"
380,9,d_5_129,Dummy,0,"[0, 0, 0.2507073406476953, 1.5270861203770416, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 9, corrupt: False ), Client id: 44]","[3.77003460135491e-34, 2.1529891750268526e-33, 2.432983699990403e-32, 1.2904049805589388e-31, 5.5542492253352194e-30, 3.538146914817509e-29, 3.1570100323344346e-28, 1.666806381640904e-27, 2.6087585265981975e-27, 2.0280569222500596e-26, 2.9691597615054663e-25, 2.9070856893407032e-24, 1.3242889089816053e-23, 1.6669141267878828e-22, 4.517756852330719e-22, 2.601930012582054e-21, 5.896980628298724e-20, 1.1321185529617135e-19, 3.1460239155553324e-18, 1.3793420612291562e-17, 1.3613704798966294e-16, 6.220312812212601e-16, 3.4861087964004943e-15, 1.3003796428702011e-14]"
381,7,d_6_115,Dummy,0,"[0, 0, 0.283163472425395, 0.19121295249191791, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 7, corrupt: False ), Client id: 88]","[5.258743194788606e-34, 3.103609010348191e-33, 4.516592669349884e-32, 2.4173720677004963e-31, 9.436365247300529e-30, 6.015353999583438e-29, 5.3800942908020655e-28, 2.8397606759782893e-27, 4.297716846374331e-27, 3.306786955652614e-26, 6.350070664750509e-25, 5.203555615610744e-24, 2.9726109908985175e-23, 3.052152168800488e-22, 8.938384541620178e-22, 5.1478239035902876e-21, 1.096114871221312e-19, 2.0899767006864523e-19, 5.777688338267188e-18, 3.107477332911628e-17, 2.527788562343196e-16, 1.4607256634771517e-15, 8.265726617125595e-15, 3.0614617443240524e-14]"
382,8,d_5_126,Dummy,0,"[0, 0, 0.8004412980615263, 0.29108018471763253, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 8, corrupt: False ), Client id: 18]","[3.225467574966599e-34, 1.8420559302812237e-33, 2.083748447857855e-32, 1.1052233670883327e-31, 4.773749350243764e-30, 3.041046344605548e-29, 2.7135677031990264e-28, 1.4327180645118024e-27, 2.232726746430436e-27, 1.735792804160993e-26, 2.544398424159396e-25, 2.500091181082467e-24, 1.1350375785751383e-23, 1.4339844654713383e-22, 3.868683352836675e-22, 2.228231272824821e-21, 5.074723398565873e-20, 9.696642432098394e-20, 2.7078737773969037e-18, 1.182689976354056e-17, 1.1720952435081862e-16, 5.334753432275134e-16, 2.99009363752595e-15, 1.1154526491100165e-14]"
383,9,d_5_130,Dummy,0,"[0, 0, 0.3059824384114727, 0.2645192184303418, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 9, corrupt: False ), Client id: 72]","[2.787111916864473e-34, 1.5918053013110703e-33, 1.7996924105353383e-32, 9.545739013967201e-32, 4.149820136299466e-30, 2.643688965949778e-29, 2.359130227712563e-28, 1.2456236722989581e-27, 1.9305677347345836e-27, 1.500988123997652e-26, 2.197996806981334e-25, 2.1751316973090884e-24, 9.805724453104864e-24, 1.2481184041686692e-22, 3.3485512572654764e-22, 1.9288536514819173e-21, 4.4190617841942315e-20, 8.396164405316247e-20, 2.3586316019383456e-18, 1.0218859459112494e-17, 1.0213113217269954e-16, 4.60981188510234e-16, 2.5838585598077384e-15, 9.639367031020575e-15]"
384,9,d_6_114,Dummy,0,"[0, 0, 1.1946058626276057, 1.4680164739604549, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 9, corrupt: False ), Client id: 9]","[2.8990011937971615e-34, 1.7110130770180836e-33, 2.487728866129804e-32, 1.331512439343653e-31, 5.286448340674485e-30, 3.3702381426027856e-29, 3.014618280650775e-28, 1.5913464094013631e-27, 2.371178289103504e-27, 1.8247352273066512e-26, 3.498418736394978e-25, 2.918394282858351e-24, 1.637764255830589e-23, 1.7127712700672641e-22, 4.936483281550238e-22, 2.8434727378082668e-21, 6.156161809234567e-20, 1.1552828446678268e-19, 3.2478079603877804e-18, 1.7125294676710858e-17, 1.4218807461287484e-16, 8.050701820348822e-16, 4.555807782939459e-15, 1.687501903418924e-14]"
385,9,d_4_142,Dummy,0,"[0, 0, 1.1262815177298355, 0.6302171488735392, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 9, corrupt: False ), Client id: 55]","[2.1125850750568187e-33, 1.2281947324796034e-32, 9.753254195485597e-32, 4.9756770668940906e-31, 1.1875024787017792e-29, 7.290364029727949e-29, 6.272285451493316e-28, 3.1267641979859795e-27, 6.861295777649752e-27, 4.829223832353989e-26, 5.145329355621118e-25, 4.401795845388344e-24, 2.233610905499614e-23, 2.472338013868439e-22, 9.046118842563141e-22, 4.8180666231598854e-21, 7.625901608431427e-20, 1.688680587516984e-19, 3.959827355049702e-18, 1.8460900628625186e-17, 1.7013292564545263e-16, 8.460653668261975e-16, 4.714251837017296e-15, 1.7424171068833093e-14]"
386,7,d_5_131,Dummy,0,"[0, 0, 0.5461782482989037, 0.7241344578178599, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 7, corrupt: False ), Client id: 93]","[1.5271373040951137e-34, 8.725411341971282e-34, 9.821795875638083e-33, 5.210010078275409e-32, 2.279111434074492e-30, 1.452012937175472e-29, 1.2958190294405396e-28, 6.842256545437214e-28, 1.0625646849141725e-27, 8.265123073551295e-27, 1.2009284309490466e-25, 1.195934817797389e-24, 5.359489867830641e-24, 6.866293809749529e-23, 1.8557247283132065e-22, 1.0696918174303624e-21, 2.432620293329629e-20, 4.6649374372641905e-20, 1.2988458721682799e-18, 5.589755065416908e-18, 5.626979721225639e-17, 2.5227947524288354e-16, 1.4143329338681981e-15, 5.277233688042253e-15]"
387,9,d_6_116,Dummy,0,"[0, 0, 0.6182865839241344, 0.005877684439920972, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 9, corrupt: False ), Client id: 76]","[1.4961147297763087e-34, 8.830968852408048e-34, 1.280787857156679e-32, 6.855402618710976e-32, 2.7409000064470986e-30, 1.7474678255261592e-29, 1.5631538400674365e-28, 8.251895281829563e-28, 1.2256795420835093e-27, 9.435011248692308e-27, 1.8017263831999925e-25, 1.513934551241347e-24, 8.43522749386184e-24, 8.887564806011939e-23, 2.5566078311790896e-22, 1.4730722624995753e-21, 3.195709003074349e-20, 5.993514825112136e-20, 1.6866751901842087e-18, 8.823652025651266e-18, 7.386553090907962e-17, 4.148522643514812e-16, 2.347752527277323e-15, 8.697111839242988e-15]"
388,8,d_4_144,Dummy,0,"[0, 0, 0.014360402654162446, 0.3000052769502347, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 8, corrupt: False ), Client id: 19]","[7.812198224636291e-34, 4.5418937342673275e-33, 3.6074191087557194e-32, 1.8404527698591225e-31, 4.42495944298952e-30, 2.717571248133753e-29, 2.338983781148057e-28, 1.1666706419984275e-27, 2.5415173083587068e-27, 1.789436429130036e-26, 1.9066672407547163e-25, 1.648098505392248e-24, 8.279427183977343e-24, 9.265897788108493e-23, 3.359420934603594e-22, 1.7903421255562986e-21, 2.8665765217778304e-20, 6.2874912087563e-20, 1.4899701355520108e-18, 6.852836610815346e-18, 6.407286910111669e-17, 3.141632406045763e-16, 1.7508282530545274e-15, 6.472367762097487e-15]"
389,7,d_6_117,Dummy,0,"[0, 0, 1.016418495887709, 4.294756934651322, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 7, corrupt: False ), Client id: 11]","[1.2030939109801173e-34, 7.101588671155528e-34, 1.0290312190323091e-32, 5.5079253992578e-32, 2.212681520114303e-30, 1.4107377740568707e-29, 1.261975829993198e-28, 6.662151757599121e-28, 9.861383143451336e-28, 7.59181227695024e-27, 1.4477029717543532e-25, 1.2225598106163473e-24, 6.777901018527271e-24, 7.178212980195685e-23, 2.0582367505611336e-22, 1.1860332947619027e-21, 2.5816814966403825e-20, 4.8278565406275515e-20, 1.3629334017178002e-18, 7.090748821777242e-18, 5.969878968369461e-17, 3.333886131083695e-16, 1.8867618409660994e-15, 6.989592643453267e-15]"
390,8,d_6_111,Dummy,0,"[0, 0, 3.355018865622973, 0.07655435368593291, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 8, corrupt: False ), Client id: 30]","[9.40220490175936e-35, 5.550015477070958e-34, 8.043241115258461e-33, 4.305250657529387e-32, 1.73416899125289e-30, 1.1056736590420828e-29, 9.891005687317135e-29, 5.221703075740807e-28, 7.709414295359365e-28, 5.935503477722847e-27, 1.1317867837774907e-25, 9.583871138414974e-25, 5.2990347386696166e-24, 5.627787615298328e-23, 1.609762975523977e-22, 9.276660245208804e-22, 2.0244028435341975e-20, 3.7773252343686925e-20, 1.0689219492344652e-18, 5.544838545933409e-18, 4.682679948581547e-17, 2.6072104546688455e-16, 1.4755642085222607e-15, 5.466611447091599e-15]"
391,7,d_5_133,Dummy,0,"[0, 0, 0.14121836412395297, 0.230183070940676, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 7, corrupt: False ), Client id: 36]","[7.079092590305588e-35, 4.045804236621452e-34, 4.55381003754758e-33, 2.415907717208007e-32, 1.0617077925285772e-30, 6.764481135822995e-30, 6.037284427649505e-29, 3.187992554665961e-28, 4.940829611148409e-28, 3.844435917413923e-27, 5.578145334426043e-26, 5.577591540409798e-25, 2.490802928698235e-24, 3.2041503708528854e-23, 8.669652089037824e-23, 4.99980058774589e-22, 1.1359251261657156e-20, 2.1831641247433774e-20, 6.067224696081617e-19, 2.6010955732141273e-18, 2.6298610237174872e-17, 1.1748275818148302e-16, 6.588348724799561e-16, 2.4589473497503586e-15]"
392,7,d_4_143,Dummy,0,"[0, 0, 0.7759000885335074, 0.031498363896599386, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 7, corrupt: False ), Client id: 94]","[3.5486262454394384e-34, 2.0631514997148424e-33, 1.638982182242427e-32, 8.362216262689822e-32, 2.0264133538152714e-30, 1.2449740999456481e-29, 1.0719637597604637e-28, 5.350056362933007e-28, 1.1557552252068344e-27, 8.139361686663389e-27, 8.674869857972982e-26, 7.584372313102619e-25, 3.76778713783721e-24, 4.268309481107619e-23, 1.5303081023981297e-22, 8.1587507445997175e-22, 1.3244518652131617e-20, 2.869053377902147e-20, 6.890984781314322e-19, 3.121928497414064e-18, 2.965948193839026e-17, 1.431554287431919e-16, 7.979122153347383e-16, 2.950085311232031e-15]"
393,7,d_4_146,Dummy,0,"[0, 0, 0.3578908654239138, 0.32099053955363144, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 7, corrupt: False ), Client id: 25]","[3.426259823182906e-34, 1.9920083445522618e-33, 1.582602627707779e-32, 8.074609410180653e-32, 1.9565370312699173e-30, 1.202043958568212e-29, 1.0349994921825168e-28, 5.165571660762904e-28, 1.1159015967514266e-27, 7.858694042295685e-27, 8.377989603881273e-26, 7.32284223334046e-25, 3.638948521380812e-24, 4.121126395552184e-23, 1.4775388574878496e-22, 7.877414512027314e-22, 1.278781111240294e-20, 2.7701205028020726e-20, 6.653364616441415e-19, 3.0155944133477144e-18, 2.863674118189405e-17, 1.3828361604204514e-16, 7.707715375698785e-16, 2.8497900803212392e-15]"
394,7,d_5_135,Dummy,0,"[0, 0, 0.25863602446740636, 0.4151721460103662, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 7, corrupt: False ), Client id: 31]","[3.335632932410191e-35, 1.9066369193236327e-34, 2.1503688369937787e-33, 1.1409612682086236e-32, 5.037723170146035e-31, 3.209868149547831e-30, 2.865009442330725e-29, 1.5129389671708043e-28, 2.3318600408838764e-28, 1.8147110385626173e-27, 2.638418154301243e-26, 2.6494263569574023e-25, 1.1787274336519636e-24, 1.5228492806787282e-23, 4.1017058954711684e-23, 2.3660391747792815e-22, 5.402119745432232e-21, 1.033802804233336e-20, 2.8863804071059845e-19, 1.2323251842786654e-18, 1.2517266611031156e-17, 5.569800936333696e-17, 3.1243647017437617e-16, 1.1663815595533536e-15]"
395,9,d_6_118,Dummy,0,"[0, 0, 0.41778653906495083, 0.01823735850441363, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 9, corrupt: False ), Client id: 58]","[2.5691294216737013e-35, 1.5167251458874428e-34, 2.1922911131212578e-33, 1.1735259986474032e-32, 4.7850342106373154e-31, 3.0510882890956615e-30, 2.7296369852340945e-29, 1.4411563816963983e-28, 2.1115176195202116e-28, 1.626372115025977e-27, 3.086860960971858e-26, 2.646953370961449e-25, 1.4454590689612835e-24, 1.5550855381263524e-23, 4.4212552215622746e-23, 2.5489491707242706e-22, 5.597811619863834e-21, 1.0400285274335175e-20, 2.9579390345304434e-19, 1.5136538253180707e-18, 1.2965163156522954e-17, 7.1188867438802e-17, 4.0294727972052647e-16, 1.4931228880915423e-15]"
396,9,d_6_121,Dummy,0,"[0, 0, 0.1555540326230689, 1.0732186307840768, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 9, corrupt: False ), Client id: 56]","[2.0540000580094993e-35, 1.2126386791843636e-34, 1.7519059198658545e-33, 9.377995245392963e-33, 3.8363338647865893e-31, 2.44621366286129e-30, 2.1885343232653398e-29, 1.1554945875589333e-28, 1.6888469689220176e-28, 1.3009155852610175e-27, 2.4670582163619758e-26, 2.1226438112178873e-25, 1.1552553643397338e-24, 1.2472000511073222e-23, 3.5379856209073595e-23, 2.0398798666881453e-22, 4.4902822486240114e-21, 8.326191474909847e-21, 2.3731334773246044e-19, 1.2099182579077308e-18, 1.0403244498431514e-17, 5.690608120419284e-17, 3.221100301425345e-16, 1.1936218508933125e-15]"
397,7,d_6_119,Dummy,0,"[0, 0, 0.6973422144987715, 3.3507058051194205, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 7, corrupt: False ), Client id: 11]","[1.3335771873083292e-35, 7.873547155285686e-35, 1.1367824398004454e-33, 6.0854043564406544e-33, 2.5047406637081466e-31, 1.5971932082986372e-30, 1.4290068794932683e-29, 7.545112452152143e-29, 1.097466830269763e-28, 8.45514984118627e-28, 1.6013308395698696e-26, 1.3865145224594963e-25, 7.499053210829773e-25, 8.148663391055057e-24, 2.3015022422401023e-23, 1.3271789796925343e-22, 2.934757710315707e-21, 5.421309180447143e-21, 1.5515909766967929e-19, 7.856693949495281e-19, 6.803627690621854e-18, 3.695633828332476e-17, 2.0919921892535835e-16, 7.752892253801954e-16]"
398,9,d_5_134,Dummy,0,"[0, 0, 1.3972650371362592, 1.7072672909572215, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 9, corrupt: False ), Client id: 63]","[1.520359918395508e-35, 8.691492344976628e-35, 9.824075608453684e-34, 5.2131690459285686e-33, 2.3217050797986397e-31, 1.4794233380139766e-30, 1.3206124364773302e-29, 6.974259088053085e-29, 1.0644458778187821e-28, 8.285060380386175e-28, 1.2073476106541562e-26, 1.2228827157826756e-25, 5.396597948409148e-25, 7.034296356566354e-24, 1.8765839902016396e-23, 1.0827389327679808e-22, 2.4974795184775737e-21, 4.733691890613905e-21, 1.3350485932251556e-19, 5.648343852747011e-19, 5.7935825726735495e-18, 2.5546297328057832e-17, 1.4334015629275343e-16, 5.352435778167503e-16]"
399,9,d_4_147,Dummy,0,"[0, 0, 0.522691171757133, 0.1571039042840959, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 9, corrupt: False ), Client id: 22]","[5.37822363870198e-35, 3.127140717268137e-34, 2.4825481000282377e-33, 1.26676850760645e-32, 3.1057322205437897e-31, 1.909183982959937e-30, 1.644897976975367e-29, 8.217107933747404e-29, 1.761973171241843e-28, 1.2423791916173777e-27, 1.319042261382273e-26, 1.1712570390447702e-25, 5.732575357078316e-25, 6.601700212996354e-24, 2.3538489719775645e-23, 1.2575356376575744e-22, 2.0579791882620705e-21, 4.452360311904647e-21, 1.0723718762399404e-19, 4.763842618006525e-19, 4.621853079457665e-18, 2.1858167287377796e-17, 1.2187695579569782e-16, 4.507787762600135e-16]"
400,9,d_5_132,Dummy,0,"[0, 0, 2.0235050133098222, 0.3323621388773245, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 9, corrupt: False ), Client id: 55]","[1.2930849875573268e-35, 7.392623940321276e-35, 8.352052938175138e-34, 4.43210311182783e-33, 1.9765576679537995e-31, 1.2595042322676529e-30, 1.1243174525126052e-29, 5.937664034614211e-29, 9.058761547968942e-29, 7.0512818908346135e-28, 1.0266498070679385e-26, 1.0413174427864068e-25, 4.589202203009705e-25, 5.990553946552451e-24, 1.59849131126905e-23, 9.223711228731543e-23, 2.1271712785642556e-21, 4.0335454112514356e-21, 1.137175251270022e-19, 4.80395657794312e-19, 4.935374402452451e-18, 2.1729124993647387e-17, 1.219261277336586e-16, 4.552955052732771e-16]"
401,9,d_4_145,Dummy,0,"[0, 0, 2.279654919619442, 0.46566563060473165, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 9, corrupt: False ), Client id: 36]","[4.6299760080443096e-35, 2.6921174254625086e-34, 2.1368173781567614e-33, 1.0903719452231454e-32, 2.672495625072975e-31, 1.642860839118466e-30, 1.4154416205233407e-29, 7.070855902653226e-29, 1.5184168014906337e-28, 1.0708762533253583e-27, 1.1359854511729587e-26, 1.0078716033460883e-25, 4.937451449544551e-25, 5.680790771519552e-24, 2.031646511044229e-23, 1.0857906378692414e-22, 1.7708997384708917e-21, 3.848825088526557e-21, 9.227805052686544e-20, 4.104831365103598e-19, 3.977123994424076e-18, 1.8836103155984075e-17, 1.0503213719727485e-16, 3.8849694815629526e-16]"
402,9,d_6_120,Dummy,0,"[0, 0, 1.1404535687082609, 2.412796812753118, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 9, corrupt: False ), Client id: 72]","[9.165395837789086e-36, 5.411398316370695e-35, 7.817672585654745e-34, 4.185029731806258e-33, 1.7361290876289901e-31, 1.1071223339894396e-30, 9.905872577200033e-30, 5.230500025299497e-29, 7.54453327145012e-29, 5.812758469666159e-28, 1.1014773747213778e-26, 9.615483709987292e-26, 5.158455021269896e-25, 5.652617034866819e-24, 1.5826324381416732e-23, 9.126782364811973e-23, 2.0365878882690496e-21, 3.728943651608547e-21, 1.0771716392216782e-19, 5.405819378992636e-19, 4.724761618449315e-18, 2.542980609373945e-17, 1.4395674161183403e-16, 5.335368625445578e-16]"
403,7,d_6_122,Dummy,0,"[0, 0, 0.9957609049389914, 1.1458135826736948, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 7, corrupt: False ), Client id: 81]","[7.332024570018837e-36, 4.3290882327439374e-35, 6.24898571833863e-34, 3.3453107658341404e-33, 1.3893463226070823e-31, 8.859887393015122e-31, 7.927380553025229e-30, 4.1858561660721555e-29, 6.038946729129236e-29, 4.653273013025826e-28, 8.805808740845783e-27, 7.695711816064633e-26, 4.124065167074289e-25, 4.5243102738969925e-24, 1.2676859876924446e-23, 7.311317313835522e-23, 1.6302048773019613e-21, 2.988719380079343e-21, 8.623073526153933e-20, 4.3225316320062474e-19, 3.782557077356998e-18, 2.0334843966786602e-17, 1.1511752280522425e-16, 4.266704796704382e-16]"
404,7,d_6_124,Dummy,0,"[0, 0, 0.34557761669906323, 1.1202913918491348, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 7, corrupt: False ), Client id: 59]","[7.332024570018837e-36, 4.3290882327439374e-35, 6.24898571833863e-34, 3.3453107658341404e-33, 1.3893463226070823e-31, 8.859887393015122e-31, 7.927380553025229e-30, 4.185856166072155e-29, 6.038946729129236e-29, 4.653273013025825e-28, 8.805808740845783e-27, 7.695711816064632e-26, 4.124065167074289e-25, 4.5243102738969925e-24, 1.2676859876924446e-23, 7.311317313835522e-23, 1.6302048773019613e-21, 2.988719380079343e-21, 8.623073526153932e-20, 4.3225316320062474e-19, 3.782557077356998e-18, 2.0334843966786605e-17, 1.1511752280522427e-16, 4.2667047967043827e-16]"
