,MessageID,MessageType,MessageTimeLeft,MessageDelay,MessageRoute
65,5_3,Real,0.526653204930124,"[0.0203941773864979, 2.0482458008917677, 0.6304251069057847, 2.1588346366184137, 0]","[Client id: 5, ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), Client id: 29]"
66,36_1,Real,0.5353671558940137,"[0.5353671558940137, 0.06610929310519598, 0.3498821777075756, 0.4710265246684109, 0]","[Client id: 36, ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), Client id: 96]"
67,41_1,Real,0.5730102652220102,"[0.5730102652220102, 0.17319353906609694, 1.8946835343918569, 0.54579032252877, 0]","[Client id: 41, ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), Client id: 70]"
68,74_3,Real,0.582966156422331,"[0.11253250725763919, 0.044605352146950564, 2.8367393525161906, 0.011966789272962379, 0]","[Client id: 74, ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), Client id: 89]"
69,34_2,Real,0.5850747320643868,"[0.12295394005941634, 0.5037799344541382, 0.10691745857581222, 0.17392666479065788, 0]","[Client id: 34, ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), Client id: 37]"
70,74_4,Real,0.5881357050004721,"[0.005169548578141067, 0.9683419077428673, 0.12249129384576862, 2.118132581323767, 0]","[Client id: 74, ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), Client id: 86]"
71,50_1,Real,0.5888654891370114,"[0.5888654891370114, 2.352953358948889, 0.7757490609686117, 0.4267359743794248, 0]","[Client id: 50, ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), Client id: 40]"
72,42_1,Real,0.6266385063749967,"[0.6266385063749967, 1.4570312208456884, 1.2144280366995022, 1.6814852207710702, 0]","[Client id: 42, ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), Client id: 47]"
73,35_3,Real,0.6439748613732615,"[0.48110568758016353, 3.1546788979720928, 1.113580468223806, 0.05178426155933849, 0]","[Client id: 35, ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), Client id: 49]"
74,31_1,Real,0.6480189637097271,"[0.6480189637097271, 2.426013694081818, 0.14948552085778635, 1.7486395022594026, 0]","[Client id: 31, ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), Client id: 29]"
75,86_1,Real,0.652353682510228,"[0.652353682510228, 0.7335718142526804, 1.1468690370623822, 0.46086192834771805, 0]","[Client id: 86, ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), Client id: 85]"
76,80_1,Real,0.6543597636226994,"[0.6543597636226994, 0.7123395508413746, 0.020671079699815867, 0.2162442070220074, 0]","[Client id: 80, ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), Client id: 7]"
77,58_1,Real,0.6611743944875265,"[0.6611743944875265, 2.5669504897243924, 2.3602840505285325, 0.20554932104640664, 0]","[Client id: 58, ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), Client id: 64]"
78,20_1,Real,0.68163900868268,"[0.68163900868268, 1.6368895425003962, 0.39516336230669746, 3.0379167506657025, 0]","[Client id: 20, ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), Client id: 23]"
79,15_1,Real,0.7027070390736592,"[0.7027070390736592, 0.09197698289717444, 0.34318100896812936, 0.46205431400341035, 0]","[Client id: 15, ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), Client id: 35]"
80,95_1,Real,0.7179346264122047,"[0.7179346264122047, 0.40784872686468293, 1.3925759527596175, 0.12764605969315634, 0]","[Client id: 95, ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), Client id: 13]"
81,69_1,Real,0.7248657448401361,"[0.7248657448401361, 0.33484620803918147, 0.48464891284598416, 1.2063751039711679, 0]","[Client id: 69, ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), Client id: 39]"
82,1_1,Real,0.7254241228042912,"[0.7254241228042912, 0.8272116039370477, 0.7578476005918584, 0.4176562483472633, 0]","[Client id: 1, ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), Client id: 27]"
83,14_1,Real,0.7258872124020155,"[0.7258872124020155, 0.5076652214131129, 0.08287326978542112, 0.271429340915448, 0]","[Client id: 14, ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), Client id: 22]"
84,99_2,Real,0.7370936405947653,"[0.715007439936184, 0.9410940787976244, 1.7464454734026615, 0.6660755869758851, 0]","[Client id: 99, ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), Client id: 84]"
85,53_3,Real,0.7430395425637958,"[0.508181332200209, 2.313904740484189, 1.2166254870252693, 0.7693905170690702, 0]","[Client id: 53, ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), Client id: 71]"
86,80_2,Real,0.7704526320694973,"[0.11609286844679795, 1.3285678601279496, 1.0429239171732654, 0.08462680781728014, 0]","[Client id: 80, ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), Client id: 64]"
87,9_1,Real,0.7846487436587694,"[0.7846487436587694, 0.4988378687607646, 1.3420047130729744, 0.23594215775245483, 0]","[Client id: 9, ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), Client id: 1]"
88,84_1,Real,0.7857762807133621,"[0.7857762807133621, 1.1298890970297906, 0.616479995473894, 0.17992643693874666, 0]","[Client id: 84, ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), Client id: 16]"
89,6_1,Real,0.8091602479994561,"[0.8091602479994561, 3.39935537549885, 0.005433932236724926, 3.747111349220379, 0]","[Client id: 6, ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), Client id: 17]"
90,57_1,Real,0.8127988610692194,"[0.8127988610692194, 0.4747885378922265, 0.2154797109517663, 1.5495592679279147, 0]","[Client id: 57, ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), Client id: 15]"
91,83_3,Real,0.828110206932642,"[0.4182451172255227, 0.6931675504186521, 0.4012531101054649, 0.7929768306643753, 0]","[Client id: 83, ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), Client id: 71]"
92,95_2,Real,0.8358167696693017,"[0.11788214325709698, 0.8828815633972997, 0.19709907757063982, 2.3129944892783794, 0]","[Client id: 95, ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), Client id: 82]"
93,39_1,Real,0.837809045975095,"[0.837809045975095, 1.5672450951653194, 0.20724095745410323, 0.7165181254796771, 0]","[Client id: 39, ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), Client id: 16]"
94,3_3,Real,0.8473109093317106,"[0.7437588409008268, 1.037029037989839, 0.599297976137044, 1.6763264894683172, 0]","[Client id: 3, ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), Client id: 99]"
95,28_1,Real,0.8632446912582803,"[0.8632446912582803, 1.7217460809009948, 1.2943122214425173, 2.0807880069857654, 0]","[Client id: 28, ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), Client id: 37]"
96,20_2,Real,0.8653266155417134,"[0.18368760685903343, 0.14181624374196314, 2.6008653285447387, 2.813915838677825, 0]","[Client id: 20, ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), Client id: 94]"
97,67_3,Real,0.8876512396930492,"[0.43610608147519686, 0.365913954507488, 0.18218180084152855, 0.2593530658605235, 0]","[Client id: 67, ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), Client id: 60]"
98,66_2,Real,0.8959080123493327,"[0.6864535867931671, 0.5682064269490624, 0.16482828513232223, 2.5929872986496023, 0]","[Client id: 66, ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), Client id: 93]"
99,3_4,Real,0.9011179633245776,"[0.053807053992866956, 0.0427734810741073, 0.03604514053626842, 1.826026191146183, 0]","[Client id: 3, ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), Client id: 74]"
100,45_3,Real,0.9142597299488074,"[0.4314381456603915, 1.370666328167335, 0.2454499235961485, 0.8163203525742001, 0]","[Client id: 45, ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), Client id: 13]"
101,2_1,Real,0.9205964784635545,"[0.9205964784635545, 1.7670125119482805, 0.5804350134071107, 0.7779981992877131, 0]","[Client id: 2, ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), Client id: 85]"
102,52_2,Real,0.9269276304204819,"[0.5712424217838293, 0.5916006701437387, 0.7016376820003576, 3.895354885313296, 0]","[Client id: 52, ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), Client id: 33]"
103,49_1,Real,0.9309202632408874,"[0.9309202632408874, 0.21097526405862588, 1.4564021012574382, 1.037549927127873, 0]","[Client id: 49, ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), Client id: 41]"
104,60_1,Real,0.9451345049182218,"[0.9451345049182218, 0.7593477554210751, 0.3045992493422117, 1.8522125472906417, 0]","[Client id: 60, ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), Client id: 90]"
105,63_2,Real,0.9492525168962704,"[0.45751993770838284, 0.8168022026845995, 0.21964929503292757, 0.5200966238534254, 0]","[Client id: 63, ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), Client id: 40]"
106,47_1,Real,0.9595171447374686,"[0.9595171447374686, 1.2820716796489129, 0.09561020728758078, 1.093451641840207, 0]","[Client id: 47, ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), Client id: 41]"
107,33_3,Real,0.9647372378189908,"[0.5727945963475836, 1.7632252779816302, 4.697622803079461, 0.42700032049480857, 0]","[Client id: 33, ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), Client id: 20]"
108,23_2,Real,0.9703059585261282,"[0.8056084992521231, 0.14629020795953718, 1.705855483244532, 1.5326566683662746, 0]","[Client id: 23, ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), Client id: 27]"
109,53_4,Real,0.9815957061352655,"[0.2385561635714697, 2.3887410258633905, 0.2662725884557595, 0.11824432328040882, 0]","[Client id: 53, ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), Client id: 68]"
110,56_3,Real,1.0010045022048062,"[0.5716230270941348, 0.7616929602403895, 1.8585672936650484, 0.3377608987849906, 0]","[Client id: 56, ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), Client id: 25]"
111,51_3,Real,1.0191869948775336,"[0.5960428466235602, 3.027650749925063, 0.3402056589434999, 1.4659224136253206, 0]","[Client id: 51, ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), Client id: 4]"
112,86_2,Real,1.0472531888047147,"[0.3948995062944867, 0.04768338426337693, 0.2485364616984782, 1.9504818772635102, 0]","[Client id: 86, ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), Client id: 94]"
